fscore,metadata_dataname,metadata_incremental-kickin-step,metadata_input-directory,metadata_input-file-prefix,metadata_ncore,metadata_nproc,metadata_nsplit,metadata_nthread,metadata_output-directory,metadata_per-process-memory,metadata_selective-prune-threshold,metadata_summary-threshold,ncol_minc,niter_cluster_m22,niter_cluster_minc,nnz_minc,nrow_minc,number_cluster_m22,number_cluster_minc,split,time_cluster_m22,time_cluster_minc,time_prep_minc
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,1880430,,,121101028,1880430,,,28,,,13.129903
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,1945206,,32,129603548,1945206,,264758,29,,118.069,13.834881
0.974042,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2009702,5,61,132671731,2009702,37195,256931,30,0.190119,32.1361,15.409408
0.964774,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2074755,5,61,59444480,2074755,37568,259200,31,0.189754,28.3131,9.758906
0.95379,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2139784,5,61,28697109,2139784,37409,261088,32,0.190008,29.2487,6.398888
0.947711,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2204617,5,60,28060899,2204617,37289,261070,33,0.192345,29.2832,6.419902
0.942737,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2269776,5,60,25035354,2269776,37184,260725,34,0.234722,30.0715,5.979569
0.938437,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2334472,5,60,21246124,2334472,37133,260749,35,0.190056,28.3446,5.471333
0.935626,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2399358,5,59,19414301,2399358,37328,260416,36,0.194652,30.6009,5.198518
0.932499,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2463985,5,60,18790687,2463985,37101,260487,37,0.190218,29.9314,5.11887
0.929839,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2528632,5,61,18632840,2528632,37246,260424,38,0.188363,30.5379,5.039918
0.926837,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2593523,5,61,18969210,2593523,37312,260320,39,0.188705,32.0729,5.116656
0.924738,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2658712,5,61,19140428,2658712,37432,259954,40,0.190711,31.9968,5.122768
0.922792,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2723719,5,60,19506692,2723719,37338,259374,41,0.189185,34.3599,5.279861
0.920327,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2788510,5,61,19740992,2788510,37412,258860,42,0.189079,33.4284,5.306949
0.918269,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2853074,5,61,20354794,2853074,37086,258244,43,0.196034,34.288,5.462783
0.916621,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2917927,5,60,20797929,2917927,37330,257439,44,0.190677,36.6356,5.587249
0.914382,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,2983543,5,60,21215252,2983543,37501,256538,45,0.189066,35.387,5.740844
0.912586,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,3048320,5,60,21458302,3048320,37471,255520,46,0.186401,37.8062,5.799112
0.911173,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,3113222,5,61,22167466,3113222,37177,254494,47,0.191455,39.6731,6.027467
0.909075,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,3178101,5,60,22427412,3178101,37274,253203,48,0.187663,37.2815,6.139715
0.907506,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.30.perlmutter_cpu.node_8.proc_8.thread_16/,30,30,70,3243106,5,61,22933543,3243106,37552,251843,49,0.1878,39.0264,6.29639
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,129898,,,578786,129898,,,1,,,0.37961
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,194975,,,1303330,194975,,,2,,,0.355668
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,259715,,,2305092,259715,,,3,,,0.541164
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,324686,,,3615046,324686,,,4,,,0.681559
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,389540,,,5206986,389540,,,5,,,0.89372
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,454498,,,7073888,454498,,,6,,,1.144433
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,519292,,,9198110,519292,,,7,,,1.406954
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,583808,,,11602558,583808,,,8,,,1.692254
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,648033,,,14346446,648033,,,9,,,2.213161
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,712979,,,17376266,712979,,,10,,,2.375691
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,777904,,,20668816,777904,,,11,,,2.734688
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,842844,,,24302012,842844,,,12,,,3.112229
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,907602,,,28166924,907602,,,13,,,3.521245
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,972358,,,32356262,972358,,,14,,,3.970357
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1037395,,,36785502,1037395,,,15,,,4.356843
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1102740,,,41608474,1102740,,,16,,,4.854133
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1167722,,,46704490,1167722,,,17,,,5.368171
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1232270,,,52028186,1232270,,,18,,,5.881359
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1297323,,32,57641998,1297323,,230113,19,,55.9815,6.488144
0.971103,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1362389,5,60,64597443,1362389,37316,227019,20,0.195147,20.7634,7.834304
0.959164,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1427400,5,60,17237892,1427400,37359,229686,21,0.200775,18.6561,3.341067
0.949652,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1492177,5,59,11959036,1492177,37170,232279,22,0.189469,19.4622,2.929657
0.941951,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1556899,5,59,9895217,1556899,37444,234742,23,0.185568,20.2183,2.634728
0.936663,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1621937,5,59,10387932,1621937,37238,237128,24,0.192104,22.5441,2.736658
0.931483,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1686516,5,60,10688101,1686516,37125,239163,25,0.184558,23.8035,2.824402
0.927316,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1750876,5,60,11106945,1750876,37067,240920,26,0.188666,22.6574,3.06774
0.922928,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1815802,5,59,11508091,1815802,37265,242602,27,0.188783,22.9464,3.059998
0.919401,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1880430,5,59,11895016,1880430,37225,244040,28,0.186432,25.9387,3.16714
0.916161,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,1945206,5,61,12419312,1945206,37108,245348,29,0.187156,25.2876,3.298652
0.912792,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2009702,5,60,12713757,2009702,37195,246532,30,0.184444,25.5193,3.402411
0.910209,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2074755,5,60,13198072,2074755,37568,247382,31,0.19393,26.5913,3.532162
0.908086,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2139784,5,60,13719516,2139784,37409,248109,32,0.190427,26.4399,3.66997
0.90562,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2204617,5,60,14035385,2204617,37289,248811,33,0.19109,27.1149,3.85453
0.903315,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2269776,5,60,14532516,2269776,37184,249368,34,0.194343,27.9616,3.968218
0.901238,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2334472,5,60,14812177,2334472,37133,249633,35,0.188914,28.67,4.084946
0.899055,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2399358,5,59,15255871,2399358,37328,249761,36,0.187857,29.0458,4.208732
0.897331,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2463985,5,60,15663317,2463985,37101,249733,37,0.185772,30.2402,4.318246
0.895216,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2528632,5,60,15998186,2528632,37246,249634,38,0.186446,30.662,4.43642
0.893046,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2593523,5,60,16485191,2593523,37312,249408,39,0.187053,31.4545,4.603369
0.891491,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2658712,5,60,17392881,2658712,37432,248888,40,0.190637,32.5335,4.77624
0.890056,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2723719,5,61,17620406,2723719,37338,248231,41,0.1895,33.7316,4.861056
0.888489,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2788510,5,60,17853123,2788510,37412,247569,42,0.187884,34.0435,4.919117
0.886623,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2853074,5,61,18316101,2853074,37086,246810,43,0.191966,35.2011,5.120981
0.88542,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2917927,5,60,18772431,2917927,37330,245870,44,0.18844,36.3702,5.218927
0.883937,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,2983543,5,61,19127576,2983543,37501,244824,45,0.186437,36.9148,5.295699
0.882448,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,3048320,5,60,19355821,3048320,37471,243693,46,0.185075,37.6898,5.436664
0.881687,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,3113222,5,60,20017169,3113222,37177,242510,47,0.190917,38.4627,5.661411
0.880048,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,3178101,5,60,20231092,3178101,37274,241076,48,0.187504,38.8853,5.775215
0.878829,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,30,3243106,5,60,20711046,3243106,37552,239586,49,0.18757,39.6625,5.893576
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,50,129898,,,578786,129898,,,1,,,0.240147
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,50,194975,,,1303330,194975,,,2,,,0.350589
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,50,259715,,,2305092,259715,,,3,,,0.502644
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,50,324686,,,3615046,324686,,,4,,,0.693651
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,50,389540,,,5206986,389540,,,5,,,0.906356
